id,song,classical
1105,John Butler Trio - Funky Tonight,0.000001
1478,Stevie Wonder - For Once In My Life,0.000001
1666,Grandmaster Flash & The Furious Five - Scorpio,0.000001
396,Smokie Norful - Celebrate,0.000001
1606,Botch - Japan (live),0.000001
882,Duran Duran - Come Undone,0.000001
1386,Foghat - Drivin' Wheel,0.000001
1669,Brett Dennen - One Who Loves You The Most,0.000001
959,Broken Social Scene - Cause = Time,0.000001
1715,Junior Brown - Freedome Machine,0.000001
1284,Ratt - You're In Trouble,0.000001
237,Victor Manuelle - Tengo,0.000001
999,"Ruben Studdard - Fix it, Jesus (feat. Harvey Watkins Jr.)",0.000001
1860,Nas - The Message,0.000001
1662,George Acosta - Tranzy State Of Mind (Club Mix),0.000001
479,"Bill Haley & His Comets - Shake, Rattle And Roll",0.000001
1636,Rihanna - Umbrella,0.000001
666,DJ Khaled - We Takin' Over,0.000001
189,Underworld - Born Slippy,0.000001
1370,Finger Eleven - First Time,0.000001
863,The Allman Brothers Band - Can't Take It With You,0.000001
1320,Fergie - Glamorous,0.000001
899,Kidz In The Hall - Dumb*ss Tales,0.000001
332,Take 6 - Come On,0.000001
225,The Mars Volta - Roulette Dares (The Haunt Of),0.000001
1614,Public Enemy - Don't Believe The Hype,0.000001
1712,Z-Ro - Keep On (Chopped & Screwed),0.000001
360,Assemblage 23 - Damaged,0.000001
1463,Sever Your Ties - Hand In Hand,0.000001
241,The Kingsmen - Louie Louie,0.000001
1658,George Acosta - Another Way (Club Mix),0.000001
961,Broken Social Scene - Stars And Sons,0.000001
958,Broken Social Scene - 7?4 (Shoreline),0.000001
1155,Lindsay Lohan - Rumors,0.000001
478,Bill Haley & His Comets - (We're Gonna) Rock Around The Clock,0.000001
20,RJD2 - Get It,0.000001
1585,Beres Hammond - Who Say (feat. Buju Banton),0.000001
1635,Rihanna - Pon De Replay,0.000001
1192,Guardian - Let It Roll,0.000001
1640,Lauryn Hill - Ex-Factor,0.000001
1610,Redman - Tonights Da Night,0.000001
17,Little Milton - My Back Scratcher,0.000001
1128,Christopher Lawrence - October's Child,0.000001
1136,Roberto Roena - El Pueblo Pide Que Toque,0.000001
1354,James Brown - Get Up Offa That Thing  (Ali Dee Remix),0.000001
1633,Rihanna - Don't Stop The Music,0.000001
1425,Fastball - Which Way To The Top,0.000001
994,Visionaries - Love (Hip-Hop),0.000001
1845,2Pac (Tupac) - Never Had A Friend Like Me,0.000001
1482,Young Jeezy - And Then What,0.000001
790,Gotan Project - El Capitalismo Foraneo,0.000001
126,Dj Baby Anne & Jen Lasher - Fear2,0.000001
1742,"Nine Inch Nails - No, You Don't",0.000001
973,Roni Size & Reprazent - Hi-Potent,0.000001
648,Justin Timberlake - SexyBack,0.000001
614,Rah - Wave,0.000001
1232,Down To The Bone - Cellar Funk,0.000001
229,Trentemoller - Prana,0.000001
1000,Thou - I Was Ignored. And Judged. And Cast Down,0.000001
976,The Wiseguys - Ooh La La,0.000001
1462,Sonorous - Pronotonic,0.000001
1409,Liquid Mind - I Am Willing,0.000001
1274,The Roots - No Alibi,0.000001
1756,Huracanes Del Norte - El Perro De Tu Marido,0
905,Loquat - Need Air,0
1227,The Blakes - Commit,0
1069,Nitty Gritty Dirt Band - One Sure Honest Line,0
748,The Dead Milkmen - Punk Rock Girl,0
1572,Leona Lewis - Bleeding Love,0
1331,The Beatles - Things We Said Today,0
1488,Rissi Palmer - Anybody Out There,0
1704,Robert Earl Keen - Feelin' Good Again (Live),0
798,The Fiery Furnaces - Here Comes The Summer,0
744,Don Carlos - Booming Ball,0
1567,Staind - For You,0
1571,Staind - Take This,0
1551,Toots & The Maytals - 54-46 That's My Number,0
762,Christa DeErynn - Sweet Lies,0
539,Black Lips - Can't Dance,0
446,Lady Saw - I've Got Your Man,0
248,The Animals - Baby Let Me Take You Home,0
929,Los Rieleros Del Norte - El Amor No Se Vende,0
115,Steve Earle & The Supersuckers - Before They Make Me Run,0
644,Jay Reatard - Oh It's Such A Shame,0
1580,Stephen Kellogg & The Sixers - Maria,0
1250,Mercyme - Here With Me,0
1464,Jennie Arnau - Float On,0
881,The Monkees - She,0
615,Grand Ole Party - Look Out Young Son,0
1647,Tokyo Police Club - Nature Of The Experiment,0
1229,The Blakes - Modern Man,0
1046,Blackmore's Night (Holiday) - Hark The Herald Angels Sing ? Come All Ye Faithful,0
146,Seven Day Jesus - I Will Find You,0
1201,"Kathleen Edwards - I Make The Dough, You Get The Glory",0
1151,Converge - The Broken Vow,0
1834,Avril Lavigne - Contagious,0
1731,Cardenales De Nuevo Leon - Por Las Damas,0
815,Your Vegas - In My Head,0
1489,Rissi Palmer - Hold On To Me,0
819,Corona - Rythym Of The Night,0
1543,Suffocation - Reincremation,0
1202,Kathleen Edwards - Oh Canada,0
399,R. Kelly - Half On A Baby,0
1836,Avril Lavigne - Keep Holding On,0
735,Band Of Horses - No One's Gonna Love You,0
543,Black Lips - Boone,0
989,Rogue Wave - Nourishment Nation,0
303,XTC - The Rhythm (Live),0
1154,Lindsay Lohan - Black Hole,0
403,Red - Wasting Time,0
1003,Cornel Campbell - Screwface,0
729,Balearic Bill - Destination Sunshine,0
1553,Toots & The Maytals - Still Is Still Moving To Me (feat. Willie Nelson),0
1146,The Offspring - Can't Repeat,0
710,Krum Bums - Misery,0
1228,The Blakes - Streets,0
948,Cat Stevens - Wild World,0
1648,Tokyo Police Club - Be Good,0
439,Reuben Morgan - Hear Our Praises,0
269,Raekwon - Ice Cream,0
1703,Flatfoot 56 - Brotherhood,0
1646,Tokyo Police Club - In A Cave,0
1002,Cornel Campbell - Concrete Jungle,0
252,Flyleaf - All Around Me,0
281,Otis Spann - Rock Me Mama,0
282,C.J. Chenier & The Rod Hot Louisiana Band - Bad Luck,0
1697,Alter Bridge - Before Tomorrow Comes,0
1798,Paul Baloche - Your Name,0
128,Shinedown - Burning Bright,0
1570,Staind - Right Here,0
656,Trey Anastasio - Sleep Again,0
816,Your Vegas - It Makes My Heart Break,0
1777,Kate Nash - Pumpkin Soup,0
1586,Beres Hammond - Rock Away,0
645,Jay Reatard - Turning Blue,0
709,Krum Bums - Fall,0
1468,Passion - Awesome Is The Lord Most High,0
1181,La Sonora Dinamita - A Mover La Colita,0
1689,Filter - The Only Way (Is The Wrong Way),0
1504,)EIB( - Forgotten,0
646,Jay Reatard - We Who Wait,0
124,Lifehouse - First Time,0
1149,Converge - For You (Live),0
619,Foo Fighters - Low,0
201,The Cars - Since You're Gone,0
1465,Passion - No One Like You ? David Crowder Band,0
231,Fred Hammond - Celebrate (He Lives),0
1287,The Coup - Wear Clean Draws,0
621,Ben Jelen - Where Do We Go,0
98,Retrosic - Desperate Youth,0
1150,Converge - Homewrecker,0
1645,Tokyo Police Club - Graves,0
883,Duran Duran - Ordinary World,0
931,Los Rieleros Del Norte - Me Quieres Matar De Celos,0
345,KMFDM - Don't Blow Your Top,0
1261,A Teens - S.O.S,0
902,Dredg - Sang Real (Live),0
140,Say Anything - Surgically Removing The Tracking Device,0
1361,Gyptian - Take Me Higher,0
457,Skid Row - Big Guns,0
1695,Robert Cray - Nothin' But A Woman,0
541,Black Lips - O Katrina!,0
618,Foo Fighters - No Way Back,0
983,B.B. King & John Popper (Holiday) - Back Door Santa,0
1209,Joe Diffie - White Lightning,0
253,Flyleaf - Sorrow,0
197,The Sword - Celestial Crown,0
199,Sheryl Crow (Holiday) - Run Rudolph Run,0
1297,Joey Ramone - What A Wonderful World,0
268,Raekwon - Verbal Intercourse,0
428,Scorpions - Rock You Like A Hurricane,0
1422,Fastball - 'Til I Get It Right,0
1208,Big Al Carson (Holiday) - Santa Claus Is Comin' To Town,0
1864,An Albatross - Death Rides A Brown Horse,0
1360,Gyptian - My Fadah Seh,0
1644,Tokyo Police Club - Citizens Of Tomorrow,0
763,N.W.A. - Real Niggaz Don't Die,0
216,The Warlocks - Gypsy Nightmare,0
59,Franco De Vita - Como Decirte No,0
747,Ian Van Dahl - Castles In The Sky,0
792,Delroy Wilson - It's The Same Old Song,0
1638,Lauryn Hill - Can't Take My Eyes Off Of You,0
1272,The Roots - You Got Me,0
1810,Marky Ramone - Rockaway Beach,0
398,Dj Alibi - Eglinton West Blues,0
1751,la sonora dinamita ? la sonora tropicana - Mi Cucu,0
960,Broken Social Scene - Fire Eye'd Boy,0
1842,2Pac (Tupac) - Keep Ya Head Up,0
1126,Groove Coverage - The End,0
1371,Finger Eleven - Lost My Way,0
586,The Mark Inside - Carousel,0
1094,AC?DC - For Those About To Rock,0
1785,Phil Wickham - Spirit Fall,0
238,Victor Manuelle - Como Una Estrella,0
236,Victor Manuelle - Sin Querer Queriendo,0
1372,Finger Eleven - Stay And Drown,0
1632,Rihanna - Break It Off,0
1700,Alter Bridge - Open Your Eyes,0
1593,Elefante - El Abandonao,0
1649,Tokyo Police Club - Juno,0
1317,Tito - Caile,0
1289,Donnie McClurkin - Church Medley,0
1148,Converge - Distance And Meaning,0
438,Reuben Morgan - My Redeemer Lives,0
1583,Dennis Alcapone & Prince Jazzbo - Lorna Banana,0
1285,Parts & Labor - Long Way Down,0
219,Sevendust - Enemy,0
746,Ian Van Dahl - Castle In The Sky,0
461,Worm Is Green - Army Of Them,0
1240,Drive-By Truckers - The Day John Henry Died,0
1459,Del Tha Funkee Homosapien - If You Must,0
181,Korn - Make Me Bad,0
1412,K-Ci & JoJo - Crazy,0
964,Broken Social Scene - Shampoo Suicide,0
682,Will Smith - Gettin' Jiggy Wit It,0
770,Janis Figure - Mechanical Bull,0
544,Black Lips - Burried Alive,0
1090,AC?DC - What Do You Do For Money Honey,0
347,Joe Jackson - Baby Stick Around,0
681,Mudvayne - Fall Into Sleep,0
745,Ian Van Dahl - Inspiration,0
1078,AC?DC - It's A Long Way To The Top (If You Wanna Rock 'n' Roll),0
897,Kidz In The Hall - Wassup Jo',0
1730,See You Next Tuesday - Forever On Deaf Ears,0
820,!!! (Chk Chk Chk) - All My Heroes Are Wierdos,0
254,Flyleaf - I'm So Sick,0
786,Adele - Best For Last,0
1492,ABORTED - Clinical Colostomy,0
1858,Nas - Nas Is Like,0
636,Behemoth - Slaves Shall Serve,0
1264,Dead Confederate - Shadow The Walls,0
1838,Avril Lavigne - Sk8er Boi,0
1195,Lismore - Tremolo,0
893,Sonicflood - I Could Sing Of Your Love Forever,0
851,Talib Kweli - I Try,0
872,The Bronx - Cobra Lucha,0
1218,The Handshake Murders - New Enemy,0
1663,Gnarls Barkley - Crazy,0
533,Rise Against - The Good Left Undone,0
318,Benny Page - Neck Breaker,0
1447,DJ Drama & Lil' Wayne - Get 'Em,0
1841,2Pac (Tupac) - How Do U Want It,0
1493,ABORTED - Ingenuity In Genocide,0
239,Empirical Labs - Turtle Beach (Original Mix),0
185,Chubby Checker - Limbo Rock,0
922,Rev Theory - Hell Yeah,0
52,Beres Hammond? Flourgon - Bounce,0
70,Light This City - Exile,0
1265,Dead Confederate - Tortured Artist Saint,0
873,The Bronx - False Alarm,0
247,Kaskade - Move For Me,0
1153,Patrick Lundy - That's Who He Is (Live),0
1839,Kalmah - Withering Away,0
1741,Nine Inch Nails - Kinda I Want To,0
1698,Alter Bridge - Buried Alive,0
894,Sonicflood - I Want To Know You (In The Secret),0
1621,Justifide - Pointing Fingers,0
716,HH - Planetary,0
1194,Guardian - Sister Wisdom,0
1535,Klute - I'll Do Anything (You Want Me To),0
502,Fireball Ministry - In The Mourning,0
577,Paul Oakenfold - Time Of Your Life (feat. Perry Farrell),0
1824,Soulfly - Babylon,0
635,Wolfmother - Colossal,0
91,Robbie Seay Band - Love Wins,0
1660,George Acosta - Save Me (Push Remix),0
58,Classified Project - Resurrection (Original),0
1594,The Duskfall - Trust Is Overrated,0
1620,Justifide - Escape,0
1861,Nas - Got Ur Self A...,0
1617,Public Enemy - Can't Truss It,0
194,Jackson 5 - Abc,0
188,Dimmu Borgir - Allegiance,0
1743,Nine Inch Nails - Slipping Away,0
1152,Converge - You Fail Me,0
1127,Christopher Lawrence - Hot Rod,0
1833,Endre - Kallocain (Robert Nickson Remix),0
1740,Nine Inch Nails - Heresy,0
1084,AC?DC - Problem Child,0
310,Binary Finary - 1999,0
491,In Flames - The Hive,0
1448,DJ Drama & Lil' Wayne - Gettin' Some Head,0
1247,Gouryella - Walhalla,0
1828,Allure - Rejected,0
971,Roni Size & Reprazent - Brown Paper Bag (Roni Size Full Rap Remix),0
1631,Rihanna - Shut Up And Drive,0
699,Entombed - Full Of Hell,0
53,Beres Hammond? Flourgon - Feel Like,0
1629,Michael Burns - The Ambience,0
651,Justin Timberlake - What Goes Around...?...Comes Around (Interlude),0
698,Brother Ali - Blah Blah Blah (feat. Slug),0
665,DJ Khaled - Out Here Grindin',0
1739,Nine Inch Nails - Big Man With A Gun,0
1856,Nas - Ether,0
74,Nice & Smooth - Sometimes I Rhyme Slow,0
810,Powder (Holiday) - Christmas Don't be Late (Chipmunk Song),0
1840,2Pac (Tupac) - Against All Odds,0
388,Willa Ford - I Wanna Be Bad,0
1396,LFO (Pop) - Summer Girls,0
493,Byron Cage - Breathe,0
198,The Sword - Freya,0
498,Conjure One - Extraordinary Way (Antillas Mix),0
578,Jose Zamora & Damian DP - Transatlantic (feat. Paleday),0
267,The Bamboos - Tighten Up,0
1271,The Roots - Stay Cool,0
21,RJD2 - Ghostwriter (Remix),0
1657,George Acosta - Silence (DJ Tiesto's In Search Of Sunrise Remix),0
625,Iron Maiden Tribute Band - Run To The Hills,0
1584,Beres Hammond - Come Back Home,0
1665,Grandmaster Flash & The Furious Five - Freedom,0
1857,Nas - Get Down,0
492,In Flames - Take This Life,0
1242,Thalia - Me Pones Sexy (I Want You) (feat. Fat Joe),0
576,Paul Oakenfold - Sex 'n' Money,0
1592,System F - Out Of The Blue,0
574,Paul Oakenfold - Faster Kill Pussycat,0
1125,Groove Coverage - Runaway,0
575,Paul Oakenfold - Amsterdam,0
974,Roni Size & Reprazent - Mexican,0
1270,The Roots - Love Of My Life (Live),0
1671,Mr. Scruff - Chipmunk,0
1472,Sourvein - Septic Werewolves,0
1844,2Pac (Tupac) - All Eyez On Me,0
447,Vengaboys - We Like To Party!,0
1664,Gnarls Barkley - Smiley Faces [Live On Later With Jools Holland],0
1534,Klute - Crosby,0
1303,Cold Grits - It's Your Thing,0
234,Sterling (Electronica) - Desperation,0
664,DJ Khaled - I'm So Hood,0
1672,Chino Espinoza -Los Duenos Del Son - Hector Lavoe Medley,0
62,Livin' Joy - Don't Stop Movin',0
975,Roni Size & Reprazent - Snapshot,0
233,Vendredi 13 - Frequency 7,0
1701,Tim Track - Panic Voice,0
1843,2Pac (Tupac) - Death Around The Corner,0
209,J-Dilla - Won't Do (Instrumental),0
1825,As One - Contours,0
1574,Joe Camilleri & Nicky Bomba - Better Must Come,0
217,Children Of Bodom - Living Dead Beat,0
1278,Whodini - One Love,0
72,The Orb - Once More (Bedrock Dub Mix),0
314,Dom & Roland - Dance All Night (Calyx remix),0
1100,Novakill - Why Won't You Die!?!,0
413,Wumpscut - Wir Warten,0
302,Tranquility Base - Surrender,0
1381,Granite & Phunk - Knock You Over,0
1129,Christopher Lawrence - Ride The Light,0
145,Starkillers - Discoteka (Austin Leeds & Terranova Remix),0
1597,Vicious Circles - Vicious Circles (Ryan Blair Mix),0
972,Roni Size & Reprazent - Down,0
288,Cedric Im Brooks - Emavungweni,0
1575,Scratch - Square One (feat. Bilal),0
