id,song,country
730,Seba & Lo-Tec - So Long,0.003461
604,Buddy Bregman - Derek's Blues,0.003459
481,Butch Thompson (Holiday) - Silent Night,0.003452
392,Albert King - Born Under A Bad Sign (Live),0.003409
498,Conjure One - Extraordinary Way (Antillas Mix),0.003406
1269,The Roots - Guns Are Drawn,0.003399
1022,"Boccherini, Luigi - Sonata for cello & continuo in C major, G. 17",0.003389
1600,Milt Jackson - Little Girl Blue (Live),0.003383
837,Teddy Wilson - Easy To Love,0.00337
1230,Ronan Hardiman - Celtic Dream,0.003323
1831,Zion - Fantasma,0.003317
687,Michael Spence - Is This Love,0.003283
312,Cal Bennett - Whole Soul Stroll (Live),0.003277
471,Benny Carter - Laura,0.003248
578,Jose Zamora & Damian DP - Transatlantic (feat. Paleday),0.003206
509,Tim Sparks - Trap Hill Breakdown,0.003169
1231,Critters Buggin - 5?4 F.T.D.,0.003161
612,"Chopin, Fryderyk - Piano Sonata No. 3 in B minor, Op. 58, CT. 203",0.003156
344,"Haden, Charlie, And Quartet West - Moonlight Serenade",0.003145
1483,Young Jeezy - My Hood,0.003143
1425,Fastball - Which Way To The Top,0.003092
1650,Twilight 22 - Electric Kingdom,0.00309
1688,Filter - Spent,0.003062
80,"Schumann, Robert - String Quartet No. 2 in F major, Op. 41?2",0.00304
1190,Covenant - Figurehead,0.003025
1262,Our Brother The Native - We Are The Living,0.003017
807,C+C Music Factory - Things That Make You Go Hmmmm?..,0.003015
1512,Furry Lewis - Long Tall Gal Blues,0.003014
994,Visionaries - Love (Hip-Hop),0.003007
125,Deep Purple - Smoke On The Water (Live 1973),0.00297
1358,"James Brown - Super Bad, PTS.1&2",0.002936
377,Junior Mance Trio - Smokey Blues (Live),0.002897
1641,Lil Scrappy & Trillville - No Problem,0.002876
366,Laurence Juber (Holiday) - Good King Wenceslaus,0.00287
333,Take 6 - Sing A Song,0.002862
13,Deuter - Black Velvet Flirt,0.002857
1729,Charlie Lincoln - Depot Blues,0.002848
1118,Jazzy Jeff & The Fresh Prince - Summertime,0.00283
350,Seal - Wild,0.002829
608,"Chopin, Fryderyk - Impromptu for piano in G flat major, Op. 51, CT. 45",0.002808
1845,2Pac (Tupac) - Never Had A Friend Like Me,0.002797
335,Bonerama - Crosstown Traffic,0.002792
55,Eazy-E - Eazy-Er Said Than Dunn,0.002767
1255,Prince - I Wanna Be Your Lover,0.00276
267,The Bamboos - Tighten Up,0.002751
1268,Rockapella (Holiday) - Home For The Holidays,0.002749
22,RJD2 - Inhale (Remix),0.002738
449,Arrested Development - People Everyday (Reprise),0.002727
857,Corciolli - Friends (Sky),0.002722
1073,Bill Evans & Jim Hall - I Hear A Rhapsody,0.0027
1271,The Roots - Stay Cool,0.00269
338,Bonerama - Louie's Perch,0.002686
47,Robin Thicke - Lost Without U,0.002673
1457,Del Tha Funkee Homosapien - Mistadobalina,0.002671
21,RJD2 - Ghostwriter (Remix),0.002667
94,Black Sheep - The Choice Is Yours (Revisited),0.002665
453,Chet Atkins & Les Paul - It Had To Be You,0.002658
683,Will Smith - Men In Black,0.002656
1657,George Acosta - Silence (DJ Tiesto's In Search Of Sunrise Remix),0.002648
1306,Digital Underground - Same Song,0.002603
530,John Danley - Dust For Sparrows,0.002601
1807,Keith Oxman - Serenity,0.002599
1226,"Cherubini, Luigi - String Quartet No. 6 In A Minor",0.002596
1102,Ziggy Marley - Be Free,0.002585
625,Iron Maiden Tribute Band - Run To The Hills,0.002575
1536,Klute - Now Always Forever,0.00255
327,John Scofield - Rule Of Thumb,0.002534
131,"Rosetti, Antonio - Symphony In C Major, A 9?K 1 No 21",0.00253
71,Melvin Taylor - Texas Flood,0.002528
1584,Beres Hammond - Come Back Home,0.002506
1737,Preston Reed - Love In The Old Country,0.002501
14,Deuter - Marfa Lights 1,0.002499
1060,Brian Eno - Stars,0.002498
1256,Prince - Kiss,0.002485
695,L.T.D. - Jam,0.002458
1537,Klute - Oshima,0.002437
1750,Frank Foster - John R. And Garfield,0.002434
1116,Jazzy Jeff & The Fresh Prince - Parents Just Don't Understand,0.002399
1300,The Time - Jungle Love,0.002396
1482,Young Jeezy - And Then What,0.002395
1788,Markus Reuter - The Increase Of Faith,0.002393
1665,Grandmaster Flash & The Furious Five - Freedom,0.002389
444,David Wilcox - Language Of The Heart,0.002378
510,Sonny Rollins - On Green Dolphin Street,0.002373
514,Sonny Rollins - Like Someone In Love,0.002365
0,Jon Schmidt - Night Song,0.002359
1316,Nachtmystium - Code Negative,0.002352
1857,Nas - Get Down,0.002336
492,In Flames - Take This Life,0.002336
672,Dave Holland - Blue,0.002335
701,Chris Bocast - Hearts' Rest,0.00232
1315,Lee Morgan - Sneaky Pete,0.002306
1242,Thalia - Me Pones Sexy (I Want You) (feat. Fat Joe),0.002298
790,Gotan Project - El Capitalismo Foraneo,0.002297
1801,The Grinder - Man Into Space,0.002293
322,Hilary Stagg - Spirit Dancers,0.002292
1030,"Boccherini, Luigi - String Quintet For 2 Violins, Viola & 2 Cellos In G Minor, G. 351 (Op. 42?4)",0.00228
743,Lee Morgan Quintet - The Gigolo,0.002278
1305,Digital Underground - The Humpty Dance,0.00226
576,Paul Oakenfold - Sex 'n' Money,0.002252
1355,James Brown - Get Up Offa That Thing,0.002247
1602,Milt Jackson - Sweet And Lovely,0.002238
1384,Sade - Paradise,0.002235
1592,System F - Out Of The Blue,0.002194
126,Dj Baby Anne & Jen Lasher - Fear2,0.002189
156,Justin Hinds & The Dominoes - Carry Go Bring Come (Ska Version),0.002179
731,Lo Fidelity Allstars - Battle Flag,0.002119
590,Mickey Hart & Zakir Hussain - Funky Zena,0.002117
466,Soda Stereo - Cuando Pase El Temblor,0.002097
574,Paul Oakenfold - Faster Kill Pussycat,0.002089
1125,Groove Coverage - Runaway,0.001942
575,Paul Oakenfold - Amsterdam,0.001915
696,Brother Ali - Forest Whitiker,0.001914
1628,Michael Burns - Into Nothing (Hamel's Last Time For 9 Mix),0.001908
334,Bonerama - Cabbage Alley,0.001903
361,Assemblage 23 - Longevity,0.001902
339,Bonerama - Ocean,0.001899
974,Roni Size & Reprazent - Mexican,0.001885
313,The Brand New Heavies - BNH,0.001882
202,Will Ackerman - If You Look,0.001876
610,"Chopin, Fryderyk - Nocturnes (3) For Piano, Op. 9, Ct. 108-110",0.001838
1270,The Roots - Love Of My Life (Live),0.00183
1025,"Boccherini, Luigi - String Quartet In D Major, G. 203 (Op. 32?3)",0.001826
733,Pepe Bradock - Un Pepe Dans La Dentelle,0.001816
1800,Bassnectar - Creation Lullabye,0.001807
852,Talib Kweli - Supreme Supreme,0.001784
1774,Howard Roberts - Watermelon Man,0.001757
1671,Mr. Scruff - Chipmunk,0.001755
846,The Pharcyde - Bullsh*t (Instrumental),0.001746
374,Robert Shaw Chorale (Holiday) - Carol Of The Bells ? Deck The Halls,0.001745
1191,Funkadelic - One Nation Under A Groove,0.001745
1472,Sourvein - Septic Werewolves,0.001731
1742,"Nine Inch Nails - No, You Don't",0.001714
474,Yellowman - Hold On To Your Woman,0.001695
336,Bonerama - Freddie,0.001689
1446,"Dittersdorf, Karl Ditters von - Concerto For Viola & Orchestra In F",0.001661
1844,2Pac (Tupac) - All Eyez On Me,0.001657
1442,"Dittersdorf, Karl Ditters von - Concerto For Harp, 2 Oboes, 2 Horns & Stringorchestra In A Major",0.00165
973,Roni Size & Reprazent - Hi-Potent,0.001643
351,The Bird And The Bee - How Deep Is Your Love,0.001636
447,Vengaboys - We Like To Party!,0.001634
836,Teddy Wilson - Body And Soul,0.001623
1054,James Cotton - Mighty Long Time,0.001617
653,Dan Deacon - Wooody Woodpecker,0.001615
1664,Gnarls Barkley - Smiley Faces [Live On Later With Jools Holland],0.001588
1534,Klute - Crosby,0.001576
1189,Covenant - Dead Stars (Version),0.001567
1301,Everton Blender - I Love Jah Jah,0.001559
587,Kenny G - G-Bop,0.001554
1303,Cold Grits - It's Your Thing,0.001529
234,Sterling (Electronica) - Desperation,0.001503
246,Kaskade - Honesty,0.001497
1364,Caia - Afterwards @ The Bar,0.001476
664,DJ Khaled - I'm So Hood,0.001446
1172,Fairfield Four - How I Got Over,0.001442
11,Deuter - Empty Shore,0.001428
1672,Chino Espinoza -Los Duenos Del Son - Hector Lavoe Medley,0.001409
853,Corciolli - Children (Lake),0.001395
558,"Mealli, Giovanni - Sonata For Violin & Continuo, Op. 3?6 (""La Sabbatina"")",0.001364
609,"Chopin, Fryderyk - Nocturnes (2) for piano, Op. 48, CT. 120-121",0.001349
890,Dan The Automator - Champions (Instrumental),0.001341
1745,Nine Inch Nails - Zero Sum (Stephen Morris & Gillian Gilbert Remix),0.001336
82,Tricky - Aftermath,0.001328
720,"Faure, Gabriel - Piano Trio In D Minor, Op. 120",0.001303
1061,Brian Eno - An Ending (Ascent),0.001301
79,"Schumann, Robert - Cello Concerto in A minor, Op. 129",0.001289
62,Livin' Joy - Don't Stop Movin',0.001284
975,Roni Size & Reprazent - Snapshot,0.001279
1673,Jimmy Forrest - By The River Sainte Marie,0.001247
410,Wumpscut - Golgotha,0.001196
5,Deuter - Sea And Silence,0.001186
1113,"Verdi, Giuseppe - Nabucco, Opera (Nabucodonosor)",0.001184
1236,Clifford Brown - Love Is A Many Splendored Thing,0.001169
1754,Todd Collins (Holiday) - Angels We Have Heard On High,0.001158
1505,Juno Reactor - Conga Fury (Animatrix Mix),0.001153
1163,Corrina Repp - No One's Telling,0.001152
233,Vendredi 13 - Frequency 7,0.001151
648,Justin Timberlake - SexyBack,0.00115
9,Deuter - Earth Shadow,0.001146
1746,Nine Inch Nails - Closer,0.001144
673,Steve Lacy - Alone Together,0.001133
1605,Frank Sinatra & Bing Crosby (Holiday) - The Christmas Song ? White Christmas,0.001131
614,Rah - Wave,0.001128
1701,Tim Track - Panic Voice,0.001127
359,Assemblage 23 - Cocoon,0.001124
1029,"Boccherini, Luigi - String Quartet in A major, G. 213 (Op. 39)",0.001081
1450,"Mahler, Gustav - Symphony No. 10 In F Sharp Minor (realization By Deryck Cooke)",0.001078
1295,Grey Daturas - Hanging Man Is No Peacock,0.001064
935,Wes Montgomery - Full House (Live),0.001057
891,Dan The Automator - Lyrics To Go (Remix) (Instrumental),0.001055
6,Deuter - Buddha Nature,0.001044
1601,Milt Jackson - Namesake,0.001021
1273,The Roots - Don't Feel Right (Instrumental),0.00102
875,Craig Pilo - Early Cynical Mystery,0.000993
512,Sonny Rollins - A Nightingale Sang In Berkeley Square (Live),0.000983
1541,Tommy Flanagan - Rough Ridin',0.000968
1314,Lee Morgan - Hocus Pocus,0.000967
1232,Down To The Bone - Cellar Funk,0.000955
229,Trentemoller - Prana,0.000923
1843,2Pac (Tupac) - Death Around The Corner,0.000922
209,J-Dilla - Won't Do (Instrumental),0.000921
475,Yellowman - Weed Dem (feat. Beenie Man),0.000914
1223,"Cherubini, Luigi - Overtures",0.000902
650,Justin Timberlake - Rock Your Body,0.000895
1733,Cedar Walton Trio - I Mean You,0.00088
1825,As One - Contours,0.000876
858,Corciolli - Rain,0.000874
1574,Joe Camilleri & Nicky Bomba - Better Must Come,0.000862
217,Children Of Bodom - Living Dead Beat,0.00086
1554,Toots & The Maytals - Time Tough,0.000854
1278,Whodini - One Love,0.000846
394,Albert King - Jam In A-Flat,0.000833
1389,Foghat - Slow Ride,0.00082
1011,"Boccherini, Luigi - Cello Concerto In B Flat Major, G. 482",0.000818
822,!!! (Chk Chk Chk) - Hello? Is This Thing On,0.000816
72,The Orb - Once More (Bedrock Dub Mix),0.000804
1476,Stevie Wonder - Do I Do,0.000797
1245,Houston Person - Two Rb's,0.000789
1257,Prince - Let's Work (Dance Mix),0.000779
1000,Thou - I Was Ignored. And Judged. And Cast Down,0.000753
976,The Wiseguys - Ooh La La,0.000745
1763,Tommy Flanagan Trio - Eclypso,0.000736
77,"Schumann, Robert - Kreisleriana, 8 fantasies for piano, Op. 16",0.00071
25,Bob Baldwin - I Wanna Be Where You Are,0.000688
314,Dom & Roland - Dance All Night (Calyx remix),0.000685
759,"Berwald, Franz - Symphony No. 2 In D, ""Sinfonie Capricieuse""",0.000682
460,Various Artists? Songs Of December - Hailee's Moment,0.000674
1755,Todd Collins (Holiday) - Hailee's Moment,0.000674
848,The Pharcyde - On The DL (Instrumental),0.000651
1100,Novakill - Why Won't You Die!?!,0.000648
507,Stars Of The Lid - Even If You're Never Awake,0.000648
1,Jon Schmidt - Passages,0.00064
522,Sonny Rollins - There Are Such Things,0.000636
1408,Liquid Mind - Gently Down,0.000634
141,Newcleus - Jam On It,0.000598
1626,Kill Memory Crash - Riyout,0.000594
1234,Clifford Brown - Donna Lee (live),0.000588
413,Wumpscut - Wir Warten,0.000574
174,"Rachmaninov, Sergey - Symphonic Dances, for orchestra (or 2 pianos), Op. 45",0.000562
1304,Digital Underground - Doowutchyalike,0.000553
775,Azzido Da Bass - Dooms Night,0.000537
855,Corciolli - Mikhael (Angel Of Divine Protection),0.000526
417,Lorie Line - Think Of Me,0.000525
1713,Z-Ro - Mo City Don (Freestyle),0.000523
1462,Sonorous - Pronotonic,0.00052
353,The Bird And The Bee - F*cking Boyfriend (Peaches Remix),0.000518
782,Katalyst - Dangerous,0.000507
302,Tranquility Base - Surrender,0.000502
849,The Pharcyde - Pharcyde (Instrumental),0.000487
1598,Milt Jackson - Bags Of Blue (Live),0.000475
520,Sonny Rollins - St. Thomas,0.000474
1595,Lynyrd Skynyrd - Free Bird (Live),0.000455
1409,Liquid Mind - I Am Willing,0.000441
719,"Faure, Gabriel - Impromptu for piano No. 3 in A flat major, Op. 34",0.00042
315,Daevid Allen - Untitled,0.000415
1253,Prince - Kiss (Extended Version),0.000378
166,"Rachmaninov, Sergey - Piano Concerto No. 2 In C Minor, Op. 18",0.000367
624,Loscil - Kursk,0.000348
589,Mickey Hart & Zakir Hussain - Dances With Wood,0.000341
1381,Granite & Phunk - Knock You Over,0.000325
1410,Liquid Mind - Moment Of Grace,0.000308
1243,Midnight Star - Freak-A-Zoid,0.000283
821,!!! (Chk Chk Chk) - Me And Giuliani Down By The School Yard (A True Story),0.000276
1129,Christopher Lawrence - Ride The Light,0.000265
843,The Pharcyde - On The DL,0.000248
1787,Markus Reuter - Read Aloud In Cold Blood,0.000234
145,Starkillers - Discoteka (Austin Leeds & Terranova Remix),0.000226
591,Mickey Hart & Zakir Hussain - Tars,0.000212
168,"Rachmaninov, Sergey - Piano Concerto No. 4 In G Minor, Op. 40",0.000209
1506,Juno Reactor - Silver,0.000197
519,Sonny Rollins - Pent Up House,0.000165
1274,The Roots - No Alibi,0.000164
175,"Rachmaninov, Sergey - Symphony No. 1 in D minor, Op. 13 (lost; reconstructed from piano duets and orch. fragments)",0.000157
476,Cannonball Adderley - Autumn Leaves,0.000155
8,Deuter - Yellow Mandala,0.000148
889,Dan The Automator - Bang The Ball (Instrumental),0.000146
1494,Steve Roach & Robert Rich - Silk Ridge,0.000143
144,Silberbart - Head Tear Of The Drunken Sun,0.000141
1637,Donald Byrd & Doug Watkins - If I Love Again,0.000133
165,"Rachmaninov, Sergey - Piano Concerto No. 1 In F Sharp Minor, Op. 1",0.000122
1405,Liquid Mind - My Silent Knowing,0.000103
311,Westbam - Elektronische Tanzmusik,0.000102
95,Jurgen Paape - Take That,0.000088
516,Sonny Rollins - Moritat (Mack The Knife),0.000083
494,Burning Witch - Sea Hag,0.000079
1597,Vicious Circles - Vicious Circles (Ryan Blair Mix),0.000074
167,"Rachmaninov, Sergey - Piano Concerto No. 3 In D Minor, Op. 30",0.000073
678,D - Nox & Beckers - Jet Lag Slave,0.000065
67,Outkast - I'll Call Before I Come (feat. Eco & Gangsta Boo),0.000064
1451,"Mahler, Gustav - Symphony No. 5 in C sharp minor",0.000059
76,"Schumann, Robert - Piano Concerto in A minor, Op. 54",0.000057
1058,Brian Eno - Neroli,0.000046
176,"Rachmaninov, Sergey - Symphony No. 2 in E minor, Op. 27",0.000044
972,Roni Size & Reprazent - Down,0.000043
1101,Robert Henke - Signal To Noise II,0.000038
4,Deuter - Nada Himalaya 2,0.000037
503,Stars Of The Lid - A Lovesong (For Cubs)+? Part 3,0.000035
288,Cedric Im Brooks - Emavungweni,0.000027
854,Corciolli - Forest Spirit,0.000024
10,Deuter - Waves Of Light,0.000023
1575,Scratch - Square One (feat. Bilal),0.000021
1403,Liquid Mind - Continuity,0.000009
162,"Strauss, Richard - Macbeth, Tone Poem For Orchestra, Op. 23 (TrV 163)",0.000007
177,"Rachmaninov, Sergey - The Isle of the Dead, symphonic poem, Op. 29",0.000005
169,"Rachmaninov, Sergey - Rhapsody On A Theme Of Paganini (Introduction And 24 Variations), In A Minor For Piano & Orchestra, Op. 43",0.000002
1452,"Mahler, Gustav - Symphony No. 6 in A minor (""Tragic"")",0.000001
865,The Allman Brothers Band - Mountain Jam (Live),0
1411,Liquid Mind - Zero Degrees Zero,0
